# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.totalPagesAllocated,1757675384313000000,1757675389675000000,2
DirectByteBufferAllocator.hits,1757675384313000000,1757675389675000000,3
FilePageCacheLockFree.totalPagesHandedOver,1757675384313000000,1757675389675000000,0
FilePageCache.pageLoads,1757675384313000000,1757675389675000000,193
DirectByteBufferAllocator.misses,1757675384313000000,1757675389675000000,192
DirectByteBufferAllocator.disposed,1757675384313000000,1757675389675000000,150
MappedFileStorage.storages,1757675384313000000,1757675389675000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1757675384313000000,1757675389675000000,13
FilePageCacheLockFree.totalHeapBytesAllocated,1757675384313000000,1757675389675000000,0
StorageLockContext.competingThreads.max,1757675384313000000,1757675389675000000,0
FilePageCache.totalPageDisposalsUs,1757675384313000000,1757675389675000000,1572
FilePageCacheLockFree.totalBytesWritten,1757675384313000000,1757675389675000000,0
FilePageCacheLockFree.totalPagesWritten,1757675384313000000,1757675389675000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757675384313000000,1757675389675000000,41959424
MappedFileStorage.totalBytesMapped,1757675384313000000,1757675389675000000,0
FilePageCache.pageFastCacheHits,1757675384313000000,1757675389675000000,3820
FilePageCacheLockFree.totalPagesReadMs,1757675384313000000,1757675389675000000,1
FilePageCache.pageHits,1757675384313000000,1757675389675000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1757675384313000000,1757675389675000000,332
FilePageCacheLockFree.totalPagesRequestsMs,1757675384313000000,1757675389675000000,2
StorageLockContext.competingThreads.avg,1757675384313000000,1757675389675000000,0.0
FilePageCache.capacityInBytes,1757675384313000000,1757675389675000000,503316478
FilePageCache.totalPageLoadsUs,1757675384313000000,1757675389675000000,70240
FilePageCache.maxCacheSizeInBytes,1757675384313000000,1757675389675000000,199229440
FilePageCacheLockFree.totalPagesReclaimed,1757675384313000000,1757675389675000000,2
FilePageCache.disposedBuffers,1757675384313000000,1757675389675000000,193
FilePageCacheLockFree.nativeBytesInUse,1757675384313000000,1757675389675000000,0
StorageLockContext.competingThreads.90P,1757675384313000000,1757675389675000000,0
FilePageCacheLockFree.totalBytesRequested,1757675384313000000,1757675389675000000,32768
FilePageCacheLockFree.heapBytesInUse,1757675384313000000,1757675389675000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1757675384313000000,1757675389675000000,2
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757675384313000000,1757675389675000000,41959424
FilePageCache.pageLoadsAboveSizeThreshold,1757675384313000000,1757675389675000000,0
DirectByteBufferAllocator.reclaimed,1757675384313000000,1757675389675000000,45
FilePageCacheLockFree.housekeeperTimeSpentMs,1757675384313000000,1757675389675000000,30
FilePageCacheLockFree.totalNativeBytesReclaimed,1757675384313000000,1757675389675000000,16384
FilePageCacheLockFree.housekeeperTurnsSkipped,1757675384313000000,1757675389675000000,4129
FilePageCacheLockFree.totalBytesRead,1757675384313000000,1757675389675000000,2131
FilePageCacheLockFree.totalNativeBytesAllocated,1757675384313000000,1757675389675000000,16384
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757675384313000000,1757675389675000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757675384313000000,1757675389675000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1757675384313000000,1757675389675000000,0
workspaceModel.load.cache.from.file.ms,1757675384313000000,1757675389675000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1757675384313000000,1757675389675000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1757675384313000000,1757675389675000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1757675384313000000,1757675389675000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1757675384313000000,1757675389675000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1757675384313000000,1757675389675000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1757675384313000000,1757675389675000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1757675384313000000,1757675389675000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757675384313000000,1757675389675000000,0
workspaceModel.load.cache.metadata.from.file.ms,1757675384313000000,1757675389675000000,0
workspaceModel.save.cache.to.file.ms,1757675384313000000,1757675389675000000,0
