# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.apply.loaded.storage.ms,1757674225361000000,1757674285370000000,36
jps.app.storage.content.reader.load.component.ms,1757674225361000000,1757674285370000000,0
jps.facet.change.listener.init.bridge.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757674225361000000,1757674285370000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1757674225361000000,1757674285370000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757674225361000000,1757674285370000000,1
workspaceModel.save.cache.to.file.ms,1757674225361000000,1757674285370000000,32
jps.facet.change.listener.before.change.events.ms,1757674225361000000,1757674285370000000,0
jps.global.handle.before.change.events.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1757674225361000000,1757674285370000000,4
jps.artifact.entities.serializer.load.entities.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1757674225361000000,1757674285370000000,0
jps.project.serializers.save.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757674225361000000,1757674285370000000,0
jps.facet.change.listener.process.change.events.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757674225361000000,1757674285370000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757674225361000000,1757674285370000000,0
jps.global.initialize.library.bridges.after.loading.ms,1757674225361000000,1757674285370000000,0
workspaceModel.global.apply.state.to.project.ms,1757674225361000000,1757674285370000000,0
workspaceModel.orphan.listener.update.ms,1757674225361000000,1757674285370000000,1
jps.load.project.to.empty.storage.ms,1757674225361000000,1757674285370000000,18
workspaceModel.moduleManagerBridge.get.modules.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757674225361000000,1757674285370000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1757674225361000000,1757674285370000000,1
workspaceModel.sync.entities.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1757674225361000000,1757674285370000000,0
jps.save.global.entities.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1757674225361000000,1757674285370000000,0
jps.global.get.library.ms,1757674225361000000,1757674285370000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1757674225361000000,1757674285370000000,0
jps.library.entities.serializer.save.entities.ms,1757674225361000000,1757674285370000000,0
NonBlockingReadAction.failedExecutionTimeUs,1757674225361000000,1757674285370000000,109346
AWTEventQueue.dispatchTime90PNs,1757674225361000000,1757674285370000000,307199
AWTEventQueue.dispatchTimeAvgNs,1757674225361000000,1757674285370000000,245196.77586351795
FlushQueue.waitingTime90PNs,1757674225361000000,1757674285370000000,48758783
ReadAction.executionsCount,1757674225361000000,1757674285370000000,242451
FlushQueue.executionTimeAvgNs,1757674225361000000,1757674285370000000,880581.6209935897
FlushQueue.tasksExecuted,1757674225361000000,1757674285370000000,2496
NonBlockingReadAction.finalizedExecutionsCount,1757674225361000000,1757674285370000000,43168
FlushQueue.waitingTimeAvgNs,1757674225361000000,1757674285370000000,1.3432753158653846E7
NonBlockingReadAction.finalizedExecutionTimeUs,1757674225361000000,1757674285370000000,27416537
AWTEventQueue.dispatchTimeMaxNs,1757674225361000000,1757674285370000000,654311423
AWTEventQueue.dispatchTimeTotalNS,1757674225361000000,1757674285370000000,5836047891
FlushQueue.queueSizeAvg,1757674225361000000,1757674285370000000,9.167067307692308
FlushQueue.executionTime90PNs,1757674225361000000,1757674285370000000,228351
FlushQueue.waitingTimeMaxNs,1757674225361000000,1757674285370000000,666894335
FlushQueue.queueSizeMax,1757674225361000000,1757674285370000000,121
AWTEventQueue.eventsDispatched,1757674225361000000,1757674285370000000,23798
FlushQueue.executionTimeMaxNs,1757674225361000000,1757674285370000000,738197503
WriteAction.executionsCount,1757674225361000000,1757674285370000000,29
NonBlockingReadAction.failedExecutionsCount,1757674225361000000,1757674285370000000,3
FlushQueue.queueSize90P,1757674225361000000,1757674285370000000,25
FilePageCache.pageLoads,1757674225361000000,1757674285370000000,332
FilePageCache.totalPageLoadsUs,1757674225361000000,1757674285370000000,98615
FilePageCacheLockFree.totalNativeBytesReclaimed,1757674225361000000,1757674285370000000,0
StreamlinedBlobStorage.recordsRelocated,1757674225361000000,1757674285370000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1757674225361000000,1757674285370000000,0
FilePageCacheLockFree.totalPagesWriteMs,1757674225361000000,1757674285370000000,0
DirectByteBufferAllocator.hits,1757674225361000000,1757674285370000000,5
MappedFileStorage.totalBytesMapped,1757674225361000000,1757674285370000000,128188416
FilePageCache.uncachedFileAccess,1757674225361000000,1757674285370000000,503
StorageLockContext.competingThreads.max,1757674225361000000,1757674285370000000,0
StorageLockContext.competingThreads.avg,1757674225361000000,1757674285370000000,0.0
MappedFileStorage.totalPagesMapped,1757674225361000000,1757674285370000000,14
FilePageCache.pageFastCacheHits,1757674225361000000,1757674285370000000,6514148
FilePageCacheLockFree.totalBytesRequested,1757674225361000000,1757674285370000000,262144
FilePageCacheLockFree.totalPagesRequestsMs,1757674225361000000,1757674285370000000,2
FilePageCacheLockFree.heapBytesInUse,1757674225361000000,1757674285370000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1757674225361000000,1757674285370000000,0
StreamlinedBlobStorage.recordsDeleted,1757674225361000000,1757674285370000000,20
FilePageCacheLockFree.totalPageAllocationsWaited,1757674225361000000,1757674285370000000,0
FilePageCache.capacityInBytes,1757674225361000000,1757674285370000000,503316478
FilePageCacheLockFree.housekeeperTurnsSkipped,1757674225361000000,1757674285370000000,46695
FilePageCacheLockFree.totalPagesAllocated,1757674225361000000,1757674285370000000,2
StreamlinedBlobStorage.recordsAllocated,1757674225361000000,1757674285370000000,33152
DirectByteBufferAllocator.reclaimed,1757674225361000000,1757674285370000000,5
FilePageCache.pageHits,1757674225361000000,1757674285370000000,361556
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1757674225361000000,1757674285370000000,513179
FilePageCache.maxRegisteredFiles,1757674225361000000,1757674285370000000,544
FilePageCacheLockFree.totalPagesReclaimed,1757674225361000000,1757674285370000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1757674225361000000,1757674285370000000,0
MappedFileStorage.storages,1757674225361000000,1757674285370000000,14
FilePageCacheLockFree.totalPagesReadMs,1757674225361000000,1757674285370000000,1
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757674225361000000,1757674285370000000,340819968
FilePageCacheLockFree.totalNativeBytesAllocated,1757674225361000000,1757674285370000000,16384
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757674225361000000,1757674285370000000,0
DirectByteBufferAllocator.disposed,1757674225361000000,1757674285370000000,0
FilePageCacheLockFree.nativeBytesInUse,1757674225361000000,1757674285370000000,16384
FilePageCacheLockFree.totalHeapBytesAllocated,1757674225361000000,1757674285370000000,0
FilePageCacheLockFree.totalPagesHandedOver,1757674225361000000,1757674285370000000,0
FilePageCache.maxCacheSizeInBytes,1757674225361000000,1757674285370000000,340803584
FilePageCacheLockFree.totalBytesWritten,1757674225361000000,1757674285370000000,492
FileChannelInterruptsRetryer.totalRetriedAttempts,1757674225361000000,1757674285370000000,0
FilePageCache.totalPageDisposalsUs,1757674225361000000,1757674285370000000,565
FilePageCacheLockFree.housekeeperTurnsDone,1757674225361000000,1757674285370000000,120
FilePageCacheLockFree.totalPagesRequested,1757674225361000000,1757674285370000000,32
DirectByteBufferAllocator.misses,1757674225361000000,1757674285370000000,329
FilePageCacheLockFree.housekeeperTimeSpentMs,1757674225361000000,1757674285370000000,115
FilePageCache.disposedBuffers,1757674225361000000,1757674285370000000,5
FilePageCacheLockFree.totalPagesWritten,1757674225361000000,1757674285370000000,3
StorageLockContext.competingThreads.90P,1757674225361000000,1757674285370000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1757674225361000000,1757674285370000000,2385939
MappedFileStorage.totalTimeSpentOnMappingUs,1757674225361000000,1757674285370000000,72378
FilePageCacheLockFree.totalBytesRead,1757674225361000000,1757674285370000000,16
workspaceModel.updates.precise.ms,1757674225361000000,1757674285370000000,0
workspaceModel.check.recursive.update.ms,1757674225361000000,1757674285370000000,1
workspaceModel.collect.changes.ms,1757674225361000000,1757674285370000000,0
workspaceModel.updates.ms,1757674225361000000,1757674285370000000,72
workspaceModel.init.bridges.ms,1757674225361000000,1757674285370000000,1
workspaceModel.replace.project.model.ms,1757674225361000000,1757674285370000000,0
workspaceModel.updates.count,1757674225361000000,1757674285370000000,3
workspaceModel.update.unloaded.entities.ms,1757674225361000000,1757674285370000000,0
workspaceModel.initializing.ms,1757674225361000000,1757674285370000000,1
workspaceModel.pre.handlers.ms,1757674225361000000,1757674285370000000,0
workspaceModel.loading.total.ms,1757674225361000000,1757674285370000000,14
workspaceModel.loading.from.cache.ms,1757674225361000000,1757674285370000000,10
workspaceModel.to.snapshot.ms,1757674225361000000,1757674285370000000,0
Indexes.allKeys.lookupDurationAvgMs,1757674285370000000,1757674345370000000,0.0
IndexesFlusher.totalFlushes,1757674285370000000,1757674345370000000,59
Indexes.entries.lookupDurationMaxMs,1757674285370000000,1757674345370000000,0.0
IndexesFlusher.totalFlushesRetried,1757674285370000000,1757674345370000000,0
Indexes.stubs.lookupDurationAvgMs,1757674285370000000,1757674345370000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1757674285370000000,1757674345370000000,0
Indexes.stubs.lookupDuration90PMs,1757674285370000000,1757674345370000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1757674285370000000,1757674345370000000,0.0
Indexes.entries.lookupDurationAvgMs,1757674285370000000,1757674345370000000,0.0
Indexes.stubs.lookups,1757674285370000000,1757674345370000000,0.0
IndexesFlusher.totalFlushingTimeUs,1757674285370000000,1757674345370000000,191451
Indexes.allKeys.lookups,1757674285370000000,1757674345370000000,0.0
Indexes.stubs.lookupDurationMaxMs,1757674285370000000,1757674345370000000,0.0
Indexes.entries.lookups,1757674285370000000,1757674345370000000,0.0
Indexes.entries.lookupDuration90PMs,1757674285370000000,1757674345370000000,0.0
Indexes.allKeys.lookupDuration90PMs,1757674285370000000,1757674345370000000,0.0
FileNameCache.queries,1757674285370000000,1757674345370000000,495
FileNameCache.totalMisses,1757674285370000000,1757674345370000000,0
JVM.totalBytesAllocated,1757674285370000000,1757674345370000000,628442856
JVM.GC.collections,1757674285370000000,1757674345370000000,2
OS.loadAverage,1757674285370000000,1757674345370000000,3.220703125
JVM.maxHeapBytes,1757674285370000000,1757674345370000000,2147483648
JVM.totalCpuTimeMs,1757674285370000000,1757674345370000000,21997
JVM.threadCount,1757674285370000000,1757674345370000000,91
JVM.usedNativeBytes,1757674285370000000,1757674345370000000,439182736
JVM.usedHeapBytes,1757674285370000000,1757674345370000000,428434712
JVM.maxNativeBytes,1757674285370000000,1757674345370000000,-1
JVM.GC.collectionTimesMs,1757674285370000000,1757674345370000000,136
workspaceModel.moduleBridge.facet.initialization.ms,1757674285370000000,1757674345370000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1757674285370000000,1757674345370000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1757674285370000000,1757674345370000000,8
workspaceModel.moduleManagerBridge.newModule.ms,1757674285370000000,1757674345370000000,0
workspaceModel.global.updates.count,1757674285370000000,1757674345370000000,0
jps.global.initialize.library.bridges.ms,1757674285370000000,1757674345370000000,0
jps.modifiable.module.model.bridge.new.module.ms,1757674285370000000,1757674345370000000,15
workspaceModel.mutableEntityStorage.put.entity.ms,1757674285370000000,1757674345370000000,5
jps.load.initial.state.ms,1757674285370000000,1757674345370000000,3
jps.global.get.libraries.ms,1757674285370000000,1757674345370000000,0
jps.save.changed.project.entities.ms,1757674285370000000,1757674345370000000,0
jps.modifiable.module.model.bridge.load.module.ms,1757674285370000000,1757674345370000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1757674285370000000,1757674345370000000,68
jps.storage.jps.conf.reader.load.component.ms,1757674285370000000,1757674345370000000,2
workspaceModel.load.cache.metadata.from.file.ms,1757674285370000000,1757674345370000000,0
jps.modifiable.module.model.bridge.disposing.ms,1757674285370000000,1757674345370000000,0
jps.project.serializers.load.ms,1757674285370000000,1757674345370000000,1
jps.reload.project.entities.ms,1757674285370000000,1757674345370000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1757674285370000000,1757674345370000000,0
workspaceModel.moduleBridge.before.changed.ms,1757674285370000000,1757674345370000000,0
jps.library.entities.serializer.load.entities.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1757674285370000000,1757674345370000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1757674285370000000,1757674345370000000,6
workspaceModel.load.cache.from.file.ms,1757674285370000000,1757674345370000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1757674285370000000,1757674345370000000,0
jps.global.get.library.by.name.ms,1757674285370000000,1757674345370000000,0
jps.global.handle.changed.events.ms,1757674285370000000,1757674345370000000,0
jps.modifiable.module.model.bridge.renaming.ms,1757674285370000000,1757674345370000000,0
workspaceModel.global.updates.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1757674285370000000,1757674345370000000,0
workspaceModel.moduleBridge.update.option.ms,1757674285370000000,1757674345370000000,0
jps.artifact.entities.serializer.save.entities.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1757674285370000000,1757674345370000000,0
jps.apply.loaded.storage.ms,1757674285370000000,1757674345370000000,36
jps.app.storage.content.reader.load.component.ms,1757674285370000000,1757674345370000000,0
jps.facet.change.listener.init.bridge.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757674285370000000,1757674345370000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1757674285370000000,1757674345370000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757674285370000000,1757674345370000000,1
workspaceModel.save.cache.to.file.ms,1757674285370000000,1757674345370000000,32
jps.facet.change.listener.before.change.events.ms,1757674285370000000,1757674345370000000,0
jps.global.handle.before.change.events.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1757674285370000000,1757674345370000000,4
jps.artifact.entities.serializer.load.entities.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1757674285370000000,1757674345370000000,0
jps.project.serializers.save.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757674285370000000,1757674345370000000,0
jps.facet.change.listener.process.change.events.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757674285370000000,1757674345370000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757674285370000000,1757674345370000000,0
jps.global.initialize.library.bridges.after.loading.ms,1757674285370000000,1757674345370000000,0
workspaceModel.global.apply.state.to.project.ms,1757674285370000000,1757674345370000000,0
workspaceModel.orphan.listener.update.ms,1757674285370000000,1757674345370000000,1
jps.load.project.to.empty.storage.ms,1757674285370000000,1757674345370000000,18
workspaceModel.moduleManagerBridge.get.modules.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757674285370000000,1757674345370000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1757674285370000000,1757674345370000000,1
workspaceModel.sync.entities.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1757674285370000000,1757674345370000000,0
jps.save.global.entities.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1757674285370000000,1757674345370000000,0
jps.global.get.library.ms,1757674285370000000,1757674345370000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1757674285370000000,1757674345370000000,0
jps.library.entities.serializer.save.entities.ms,1757674285370000000,1757674345370000000,0
NonBlockingReadAction.failedExecutionTimeUs,1757674285370000000,1757674345370000000,0
AWTEventQueue.dispatchTime90PNs,1757674285370000000,1757674345370000000,175103
AWTEventQueue.dispatchTimeAvgNs,1757674285370000000,1757674345370000000,68089.69404844826
FlushQueue.waitingTime90PNs,1757674285370000000,1757674345370000000,729087
ReadAction.executionsCount,1757674285370000000,1757674345370000000,8499
FlushQueue.executionTimeAvgNs,1757674285370000000,1757674345370000000,48080.88344172086
FlushQueue.tasksExecuted,1757674285370000000,1757674345370000000,3998
NonBlockingReadAction.finalizedExecutionsCount,1757674285370000000,1757674345370000000,0
FlushQueue.waitingTimeAvgNs,1757674285370000000,1757674345370000000,333166.2296148074
NonBlockingReadAction.finalizedExecutionTimeUs,1757674285370000000,1757674345370000000,0
AWTEventQueue.dispatchTimeMaxNs,1757674285370000000,1757674345370000000,19136511
AWTEventQueue.dispatchTimeTotalNS,1757674285370000000,1757674345370000000,4399096028
FlushQueue.queueSizeAvg,1757674285370000000,1757674345370000000,3.3809404702351173
FlushQueue.executionTime90PNs,1757674285370000000,1757674345370000000,104959
FlushQueue.waitingTimeMaxNs,1757674285370000000,1757674345370000000,13172735
FlushQueue.queueSizeMax,1757674285370000000,1757674345370000000,11
AWTEventQueue.eventsDispatched,1757674285370000000,1757674345370000000,64605
FlushQueue.executionTimeMaxNs,1757674285370000000,1757674345370000000,1130495
WriteAction.executionsCount,1757674285370000000,1757674345370000000,0
NonBlockingReadAction.failedExecutionsCount,1757674285370000000,1757674345370000000,0
FlushQueue.queueSize90P,1757674285370000000,1757674345370000000,9
FilePageCache.pageLoads,1757674285370000000,1757674345370000000,0
FilePageCache.totalPageLoadsUs,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1757674285370000000,1757674345370000000,0
StreamlinedBlobStorage.recordsRelocated,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalPagesWriteMs,1757674285370000000,1757674345370000000,0
DirectByteBufferAllocator.hits,1757674285370000000,1757674345370000000,0
MappedFileStorage.totalBytesMapped,1757674285370000000,1757674345370000000,128188416
FilePageCache.uncachedFileAccess,1757674285370000000,1757674345370000000,0
StorageLockContext.competingThreads.max,1757674285370000000,1757674345370000000,0
StorageLockContext.competingThreads.avg,1757674285370000000,1757674345370000000,0.0
MappedFileStorage.totalPagesMapped,1757674285370000000,1757674345370000000,14
FilePageCache.pageFastCacheHits,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalBytesRequested,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.heapBytesInUse,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1757674285370000000,1757674345370000000,0
StreamlinedBlobStorage.recordsDeleted,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1757674285370000000,1757674345370000000,0
FilePageCache.capacityInBytes,1757674285370000000,1757674345370000000,503316478
FilePageCacheLockFree.housekeeperTurnsSkipped,1757674285370000000,1757674345370000000,47074
FilePageCacheLockFree.totalPagesAllocated,1757674285370000000,1757674345370000000,0
StreamlinedBlobStorage.recordsAllocated,1757674285370000000,1757674345370000000,0
DirectByteBufferAllocator.reclaimed,1757674285370000000,1757674345370000000,0
FilePageCache.pageHits,1757674285370000000,1757674345370000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1757674285370000000,1757674345370000000,0
FilePageCache.maxRegisteredFiles,1757674285370000000,1757674345370000000,544
FilePageCacheLockFree.totalPagesReclaimed,1757674285370000000,1757674345370000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1757674285370000000,1757674345370000000,0
MappedFileStorage.storages,1757674285370000000,1757674345370000000,14
FilePageCacheLockFree.totalPagesReadMs,1757674285370000000,1757674345370000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757674285370000000,1757674345370000000,340819968
FilePageCacheLockFree.totalNativeBytesAllocated,1757674285370000000,1757674345370000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757674285370000000,1757674345370000000,0
DirectByteBufferAllocator.disposed,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.nativeBytesInUse,1757674285370000000,1757674345370000000,16384
FilePageCacheLockFree.totalHeapBytesAllocated,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalPagesHandedOver,1757674285370000000,1757674345370000000,0
FilePageCache.maxCacheSizeInBytes,1757674285370000000,1757674345370000000,340803584
FilePageCacheLockFree.totalBytesWritten,1757674285370000000,1757674345370000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1757674285370000000,1757674345370000000,0
FilePageCache.totalPageDisposalsUs,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1757674285370000000,1757674345370000000,120
FilePageCacheLockFree.totalPagesRequested,1757674285370000000,1757674345370000000,0
DirectByteBufferAllocator.misses,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1757674285370000000,1757674345370000000,34
FilePageCache.disposedBuffers,1757674285370000000,1757674345370000000,0
FilePageCacheLockFree.totalPagesWritten,1757674285370000000,1757674345370000000,0
StorageLockContext.competingThreads.90P,1757674285370000000,1757674345370000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1757674285370000000,1757674345370000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1757674285370000000,1757674345370000000,72378
FilePageCacheLockFree.totalBytesRead,1757674285370000000,1757674345370000000,0
workspaceModel.updates.precise.ms,1757674285370000000,1757674345370000000,0
workspaceModel.check.recursive.update.ms,1757674285370000000,1757674345370000000,1
workspaceModel.collect.changes.ms,1757674285370000000,1757674345370000000,0
workspaceModel.updates.ms,1757674285370000000,1757674345370000000,72
workspaceModel.init.bridges.ms,1757674285370000000,1757674345370000000,1
workspaceModel.replace.project.model.ms,1757674285370000000,1757674345370000000,0
workspaceModel.updates.count,1757674285370000000,1757674345370000000,3
workspaceModel.update.unloaded.entities.ms,1757674285370000000,1757674345370000000,0
workspaceModel.initializing.ms,1757674285370000000,1757674345370000000,1
workspaceModel.pre.handlers.ms,1757674285370000000,1757674345370000000,0
workspaceModel.loading.total.ms,1757674285370000000,1757674345370000000,14
workspaceModel.loading.from.cache.ms,1757674285370000000,1757674345370000000,10
