# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.update.unloaded.entities.ms,1757674730760000000,1757674736297000000,0
workspaceModel.updates.ms,1757674730760000000,1757674736297000000,0
workspaceModel.loading.total.ms,1757674730760000000,1757674736297000000,18
workspaceModel.updates.count,1757674730760000000,1757674736297000000,0
workspaceModel.replace.project.model.ms,1757674730760000000,1757674736297000000,0
workspaceModel.collect.changes.ms,1757674730760000000,1757674736297000000,0
workspaceModel.check.recursive.update.ms,1757674730760000000,1757674736297000000,0
StorageLockContext.competingThreads.max,1757674730760000000,1757674736297000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1757674730760000000,1757674736297000000,406
MappedFileStorage.totalPagesMapped,1757674730760000000,1757674736297000000,0
FilePageCacheLockFree.totalPagesReadMs,1757674730760000000,1757674736297000000,0
FilePageCacheLockFree.totalBytesWritten,1757674730760000000,1757674736297000000,0
DirectByteBufferAllocator.disposed,1757674730760000000,1757674736297000000,150
FilePageCache.pageHits,1757674730760000000,1757674736297000000,0
FilePageCache.pageFastCacheHits,1757674730760000000,1757674736297000000,3819
FilePageCacheLockFree.totalBytesRequested,1757674730760000000,1757674736297000000,32768
FilePageCacheLockFree.totalNativeBytesReclaimed,1757674730760000000,1757674736297000000,16384
FilePageCacheLockFree.housekeeperTimeSpentMs,1757674730760000000,1757674736297000000,10
FilePageCacheLockFree.totalBytesRead,1757674730760000000,1757674736297000000,2131
FilePageCacheLockFree.totalPagesWritten,1757674730760000000,1757674736297000000,0
FilePageCacheLockFree.totalPagesHandedOver,1757674730760000000,1757674736297000000,0
FilePageCacheLockFree.totalPagesAllocated,1757674730760000000,1757674736297000000,2
FilePageCacheLockFree.totalPagesWriteMs,1757674730760000000,1757674736297000000,0
FilePageCache.disposedBuffers,1757674730760000000,1757674736297000000,193
FileChannelInterruptsRetryer.totalRetriedAttempts,1757674730760000000,1757674736297000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1757674730760000000,1757674736297000000,2
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757674730760000000,1757674736297000000,41959424
FilePageCacheLockFree.nativeBytesInUse,1757674730760000000,1757674736297000000,0
MappedFileStorage.totalBytesMapped,1757674730760000000,1757674736297000000,0
StorageLockContext.competingThreads.90P,1757674730760000000,1757674736297000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1757674730760000000,1757674736297000000,0
DirectByteBufferAllocator.reclaimed,1757674730760000000,1757674736297000000,45
FilePageCacheLockFree.totalPagesRequested,1757674730760000000,1757674736297000000,4
FilePageCacheLockFree.totalHeapBytesAllocated,1757674730760000000,1757674736297000000,0
FilePageCache.uncachedFileAccess,1757674730760000000,1757674736297000000,109
FilePageCacheLockFree.totalClosedStoragesReclaimed,1757674730760000000,1757674736297000000,2
FilePageCacheLockFree.housekeeperTurnsDone,1757674730760000000,1757674736297000000,13
FilePageCacheLockFree.totalNativeBytesAllocated,1757674730760000000,1757674736297000000,16384
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757674730760000000,1757674736297000000,41959424
FilePageCache.totalPageLoadsUs,1757674730760000000,1757674736297000000,55274
FilePageCache.maxCacheSizeInBytes,1757674730760000000,1757674736297000000,199229440
StorageLockContext.competingThreads.avg,1757674730760000000,1757674736297000000,0.0
FilePageCache.pageLoads,1757674730760000000,1757674736297000000,193
MappedFileStorage.storages,1757674730760000000,1757674736297000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1757674730760000000,1757674736297000000,4264
FilePageCache.totalPageDisposalsUs,1757674730760000000,1757674736297000000,2415
DirectByteBufferAllocator.misses,1757674730760000000,1757674736297000000,192
FilePageCache.maxRegisteredFiles,1757674730760000000,1757674736297000000,529
DirectByteBufferAllocator.hits,1757674730760000000,1757674736297000000,3
FilePageCacheLockFree.totalPageAllocationsWaited,1757674730760000000,1757674736297000000,0
FilePageCache.capacityInBytes,1757674730760000000,1757674736297000000,503316478
FilePageCache.pageLoadsAboveSizeThreshold,1757674730760000000,1757674736297000000,0
FilePageCacheLockFree.totalPagesReclaimed,1757674730760000000,1757674736297000000,2
FilePageCacheLockFree.heapBytesInUse,1757674730760000000,1757674736297000000,0
NonBlockingReadAction.finalizedExecutionsCount,1757674730760000000,1757674736297000000,14
AWTEventQueue.dispatchTimeTotalNS,1757674730760000000,1757674736297000000,4779572076
FlushQueue.waitingTimeAvgNs,1757674730760000000,1757674736297000000,5.733824766796571E8
NonBlockingReadAction.finalizedExecutionTimeUs,1757674730760000000,1757674736297000000,22623
AWTEventQueue.dispatchTime90PNs,1757674730760000000,1757674736297000000,26367
AWTEventQueue.eventsDispatched,1757674730760000000,1757674736297000000,1870
FlushQueue.executionTimeMaxNs,1757674730760000000,1757674736297000000,15990783
AWTEventQueue.dispatchTimeAvgNs,1757674730760000000,1757674736297000000,2558079.0331550804
FlushQueue.tasksExecuted,1757674730760000000,1757674736297000000,1283
FlushQueue.waitingTime90PNs,1757674730760000000,1757674736297000000,2533359615
AWTEventQueue.dispatchTimeMaxNs,1757674730760000000,1757674736297000000,4697620479
FlushQueue.queueSizeAvg,1757674730760000000,1757674736297000000,110.63289166017147
ReadAction.executionsCount,1757674730760000000,1757674736297000000,48719
FlushQueue.queueSizeMax,1757674730760000000,1757674736297000000,457
WriteAction.executionsCount,1757674730760000000,1757674736297000000,1
FlushQueue.waitingTimeMaxNs,1757674730760000000,1757674736297000000,3875536895
NonBlockingReadAction.failedExecutionsCount,1757674730760000000,1757674736297000000,0
FlushQueue.executionTime90PNs,1757674730760000000,1757674736297000000,36351
FlushQueue.queueSize90P,1757674730760000000,1757674736297000000,361
FlushQueue.executionTimeAvgNs,1757674730760000000,1757674736297000000,41507.27669524552
NonBlockingReadAction.failedExecutionTimeUs,1757674730760000000,1757674736297000000,0
