# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookupDurationAvgMs,1757676741374000000,1757676801362000000,0.0
Indexes.allKeys.lookupDuration90PMs,1757676741374000000,1757676801362000000,0.0
Indexes.stubs.lookupDuration90PMs,1757676741374000000,1757676801362000000,0.0
Indexes.stubs.lookupDurationMaxMs,1757676741374000000,1757676801362000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1757676741374000000,1757676801362000000,0.0
Indexes.entries.lookupDurationMaxMs,1757676741374000000,1757676801362000000,0.0
Indexes.entries.lookupDurationAvgMs,1757676741374000000,1757676801362000000,0.0
FileNameCache.totalMisses,1757676741374000000,1757676801362000000,0
FileNameCache.queries,1757676741374000000,1757676801362000000,456
workspaceModel.init.bridges.ms,1757676801362000000,1757676847803000000,0
workspaceModel.updates.count,1757676801362000000,1757676847803000000,3
workspaceModel.replace.project.model.ms,1757676801362000000,1757676847803000000,0
workspaceModel.loading.from.cache.ms,1757676801362000000,1757676847803000000,65
workspaceModel.update.unloaded.entities.ms,1757676801362000000,1757676847803000000,0
workspaceModel.check.recursive.update.ms,1757676801362000000,1757676847803000000,0
workspaceModel.initializing.ms,1757676801362000000,1757676847803000000,0
workspaceModel.updates.precise.ms,1757676801362000000,1757676847803000000,9
workspaceModel.updates.ms,1757676801362000000,1757676847803000000,25
workspaceModel.loading.total.ms,1757676801362000000,1757676847803000000,70
workspaceModel.to.snapshot.ms,1757676801362000000,1757676847803000000,0
workspaceModel.collect.changes.ms,1757676801362000000,1757676847803000000,0
workspaceModel.pre.handlers.ms,1757676801362000000,1757676847803000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1757676801362000000,1757676847803000000,13633
AWTEventQueue.dispatchTimeTotalNS,1757676801362000000,1757676847803000000,5753485202
NonBlockingReadAction.failedExecutionsCount,1757676801362000000,1757676847803000000,0
NonBlockingReadAction.failedExecutionTimeUs,1757676801362000000,1757676847803000000,0
NonBlockingReadAction.finalizedExecutionsCount,1757676801362000000,1757676847803000000,2
jps.module.iml.entities.serializer.save.entities.ms,1757676801362000000,1757676847803000000,0
jps.global.initialize.library.bridges.ms,1757676801362000000,1757676847803000000,0
workspaceModel.global.updates.count,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757676801362000000,1757676847803000000,5
workspaceModel.delayed.project.synchronizer.sync.ms,1757676801362000000,1757676847803000000,38
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1757676801362000000,1757676847803000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1757676801362000000,1757676847803000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1757676801362000000,1757676847803000000,0
jps.facet.change.listener.process.change.events.ms,1757676801362000000,1757676847803000000,0
workspaceModel.load.cache.from.file.ms,1757676801362000000,1757676847803000000,63
workspaceModel.orphan.listener.update.ms,1757676801362000000,1757676847803000000,2
jps.global.get.libraries.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1757676801362000000,1757676847803000000,2
jps.library.entities.serializer.save.entities.ms,1757676801362000000,1757676847803000000,0
jps.artifact.entities.serializer.load.entities.ms,1757676801362000000,1757676847803000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757676801362000000,1757676847803000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1757676801362000000,1757676847803000000,0
jps.global.get.library.by.name.ms,1757676801362000000,1757676847803000000,0
workspaceModel.moduleBridge.update.option.ms,1757676801362000000,1757676847803000000,0
jps.load.initial.state.ms,1757676801362000000,1757676847803000000,3
jps.load.project.to.empty.storage.ms,1757676801362000000,1757676847803000000,30
jps.global.handle.changed.events.ms,1757676801362000000,1757676847803000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1757676801362000000,1757676847803000000,113
jps.app.storage.content.reader.load.component.ms,1757676801362000000,1757676847803000000,0
jps.facet.change.listener.init.bridge.ms,1757676801362000000,1757676847803000000,0
jps.save.global.entities.ms,1757676801362000000,1757676847803000000,1
jps.apply.loaded.storage.ms,1757676801362000000,1757676847803000000,7
jps.library.entities.serializer.load.entities.ms,1757676801362000000,1757676847803000000,0
jps.artifact.entities.serializer.save.entities.ms,1757676801362000000,1757676847803000000,0
jps.app.storage.content.writer.save.component.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757676801362000000,1757676847803000000,0
workspaceModel.save.cache.to.file.ms,1757676801362000000,1757676847803000000,22
jps.project.serializers.load.ms,1757676801362000000,1757676847803000000,10
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1757676801362000000,1757676847803000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1757676801362000000,1757676847803000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1757676801362000000,1757676847803000000,1
jps.storage.jps.conf.reader.load.component.ms,1757676801362000000,1757676847803000000,2
workspaceModel.moduleBridge.before.changed.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1757676801362000000,1757676847803000000,0
jps.save.changed.project.entities.ms,1757676801362000000,1757676847803000000,0
jps.global.get.library.ms,1757676801362000000,1757676847803000000,0
workspaceModel.global.updates.ms,1757676801362000000,1757676847803000000,0
jps.module.iml.entities.serializer.load.entities.ms,1757676801362000000,1757676847803000000,4
workspaceModel.moduleManagerBridge.build.module.graph.ms,1757676801362000000,1757676847803000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1757676801362000000,1757676847803000000,0
jps.global.handle.before.change.events.ms,1757676801362000000,1757676847803000000,0
workspaceModel.global.apply.state.to.project.ms,1757676801362000000,1757676847803000000,17
workspaceModel.sync.entities.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1757676801362000000,1757676847803000000,1
jps.project.serializers.save.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1757676801362000000,1757676847803000000,0
jps.global.initialize.library.bridges.after.loading.ms,1757676801362000000,1757676847803000000,0
jps.facet.change.listener.before.change.events.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1757676801362000000,1757676847803000000,0
workspaceModel.load.cache.metadata.from.file.ms,1757676801362000000,1757676847803000000,11
workspaceModel.moduleManagerBridge.newModule.ms,1757676801362000000,1757676847803000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1757676801362000000,1757676847803000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757676801362000000,1757676847803000000,17
jps.reload.project.entities.ms,1757676801362000000,1757676847803000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1757676801362000000,1757676847803000000,5
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.nativeBytesInUse,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.totalPagesWritten,1757676801362000000,1757676847803000000,0
StorageLockContext.competingThreads.avg,1757676801362000000,1757676847803000000,0.0
FilePageCacheLockFree.totalPagesReadMs,1757676801362000000,1757676847803000000,0
DirectByteBufferAllocator.disposed,1757676801362000000,1757676847803000000,345
FilePageCache.totalPageDisposalsUs,1757676801362000000,1757676847803000000,1030
StorageLockContext.competingThreads.max,1757676801362000000,1757676847803000000,0
FilePageCache.disposedBuffers,1757676801362000000,1757676847803000000,430
FilePageCacheLockFree.housekeeperTimeSpentMs,1757676801362000000,1757676847803000000,14
DirectByteBufferAllocator.misses,1757676801362000000,1757676847803000000,166
FileChannelInterruptsRetryer.totalRetriedAttempts,1757676801362000000,1757676847803000000,0
FilePageCache.maxCacheSizeInBytes,1757676801362000000,1757676847803000000,229654528
FilePageCache.pageHits,1757676801362000000,1757676847803000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1757676801362000000,1757676847803000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757676801362000000,1757676847803000000,41975808
FilePageCacheLockFree.totalPagesHandedOver,1757676801362000000,1757676847803000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757676801362000000,1757676847803000000,41975808
FilePageCacheLockFree.totalPagesWriteMs,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1757676801362000000,1757676847803000000,2
FilePageCacheLockFree.housekeeperTurnsDone,1757676801362000000,1757676847803000000,94
FilePageCache.pageFastCacheHits,1757676801362000000,1757676847803000000,4201
DirectByteBufferAllocator.hits,1757676801362000000,1757676847803000000,43
FilePageCache.maxRegisteredFiles,1757676801362000000,1757676847803000000,544
FilePageCacheLockFree.totalNativeBytesReclaimed,1757676801362000000,1757676847803000000,16384
FilePageCacheLockFree.totalPageAllocationsWaited,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.totalBytesWritten,1757676801362000000,1757676847803000000,0
FilePageCache.pageLoads,1757676801362000000,1757676847803000000,209
FilePageCacheLockFree.totalPagesRequested,1757676801362000000,1757676847803000000,0
FilePageCache.totalPageLoadsUs,1757676801362000000,1757676847803000000,48116
FilePageCacheLockFree.totalHeapBytesAllocated,1757676801362000000,1757676847803000000,0
FilePageCache.capacityInBytes,1757676801362000000,1757676847803000000,503316478
FilePageCacheLockFree.totalBytesRequested,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1757676801362000000,1757676847803000000,0
DirectByteBufferAllocator.reclaimed,1757676801362000000,1757676847803000000,87
FilePageCacheLockFree.totalPagesAllocated,1757676801362000000,1757676847803000000,0
FilePageCache.uncachedFileAccess,1757676801362000000,1757676847803000000,113
StorageLockContext.competingThreads.90P,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1757676801362000000,1757676847803000000,33686
FilePageCacheLockFree.totalPagesReclaimed,1757676801362000000,1757676847803000000,2
FilePageCacheLockFree.totalBytesRead,1757676801362000000,1757676847803000000,0
FilePageCacheLockFree.heapBytesInUse,1757676801362000000,1757676847803000000,0
Indexes.allKeys.lookups,1757676801362000000,1757676847803000000,0.0
Indexes.entries.lookupDuration90PMs,1757676801362000000,1757676847803000000,0.0
Indexes.stubs.lookups,1757676801362000000,1757676847803000000,0.0
Indexes.entries.lookups,1757676801362000000,1757676847803000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1757676801362000000,1757676847803000000,0.0
Indexes.stubs.lookupDurationAvgMs,1757676801362000000,1757676847803000000,0.0
Indexes.allKeys.lookupDuration90PMs,1757676801362000000,1757676847803000000,0.0
Indexes.stubs.lookupDuration90PMs,1757676801362000000,1757676847803000000,0.0
Indexes.stubs.lookupDurationMaxMs,1757676801362000000,1757676847803000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1757676801362000000,1757676847803000000,0.0
Indexes.entries.lookupDurationMaxMs,1757676801362000000,1757676847803000000,0.0
Indexes.entries.lookupDurationAvgMs,1757676801362000000,1757676847803000000,0.0
