# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.replace.by.source.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1757676642843000000,1757676648119000000,0
workspaceModel.save.cache.to.file.ms,1757676642843000000,1757676648119000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1757676642843000000,1757676648119000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1757676642843000000,1757676648119000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1757676642843000000,1757676648119000000,0
workspaceModel.load.cache.from.file.ms,1757676642843000000,1757676648119000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1757676642843000000,1757676648119000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1757676642843000000,1757676648119000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1757676642843000000,1757676648119000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1757676642843000000,1757676648119000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1757676642843000000,1757676648119000000,0
workspaceModel.mutableEntityStorage.entities.ms,1757676642843000000,1757676648119000000,0
FilePageCacheLockFree.totalPagesReadMs,1757676642843000000,1757676648119000000,1
FilePageCacheLockFree.totalBytesWritten,1757676642843000000,1757676648119000000,0
FilePageCache.disposedBuffers,1757676642843000000,1757676648119000000,193
FilePageCache.pageLoadsAboveSizeThreshold,1757676642843000000,1757676648119000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1757676642843000000,1757676648119000000,2
FilePageCache.capacityInBytes,1757676642843000000,1757676648119000000,503316478
FilePageCache.pageFastCacheHits,1757676642843000000,1757676648119000000,3820
FilePageCache.pageHits,1757676642843000000,1757676648119000000,0
FilePageCacheLockFree.totalBytesRequested,1757676642843000000,1757676648119000000,32768
FilePageCache.maxCacheSizeInBytes,1757676642843000000,1757676648119000000,199229440
FilePageCache.totalPageLoadsUs,1757676642843000000,1757676648119000000,69654
FilePageCacheLockFree.totalNativeBytesReclaimed,1757676642843000000,1757676648119000000,16384
FilePageCache.pageLoads,1757676642843000000,1757676648119000000,193
FilePageCacheLockFree.totalHeapBytesAllocated,1757676642843000000,1757676648119000000,0
FilePageCache.totalPageDisposalsUs,1757676642843000000,1757676648119000000,3356
DirectByteBufferAllocator.hits,1757676642843000000,1757676648119000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757676642843000000,1757676648119000000,41959424
FilePageCacheLockFree.totalPagesReclaimed,1757676642843000000,1757676648119000000,2
FilePageCacheLockFree.housekeeperTimeSpentMs,1757676642843000000,1757676648119000000,25
FilePageCacheLockFree.housekeeperTurnsDone,1757676642843000000,1757676648119000000,13
FilePageCacheLockFree.totalNativeBytesAllocated,1757676642843000000,1757676648119000000,16384
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757676642843000000,1757676648119000000,41959424
FilePageCacheLockFree.totalHeapBytesReclaimed,1757676642843000000,1757676648119000000,0
FilePageCacheLockFree.totalPagesWritten,1757676642843000000,1757676648119000000,0
FilePageCacheLockFree.nativeBytesInUse,1757676642843000000,1757676648119000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1757676642843000000,1757676648119000000,337
FilePageCacheLockFree.totalClosedStoragesReclaimed,1757676642843000000,1757676648119000000,2
DirectByteBufferAllocator.reclaimed,1757676642843000000,1757676648119000000,45
FilePageCacheLockFree.totalBytesRead,1757676642843000000,1757676648119000000,2131
StorageLockContext.competingThreads.avg,1757676642843000000,1757676648119000000,0.0
FilePageCacheLockFree.totalPagesAllocated,1757676642843000000,1757676648119000000,2
FilePageCacheLockFree.totalPageAllocationsWaited,1757676642843000000,1757676648119000000,0
DirectByteBufferAllocator.misses,1757676642843000000,1757676648119000000,192
FilePageCacheLockFree.totalPagesRequested,1757676642843000000,1757676648119000000,4
FilePageCache.maxRegisteredFiles,1757676642843000000,1757676648119000000,529
DirectByteBufferAllocator.disposed,1757676642843000000,1757676648119000000,150
FilePageCacheLockFree.heapBytesInUse,1757676642843000000,1757676648119000000,0
MappedFileStorage.totalBytesMapped,1757676642843000000,1757676648119000000,0
FilePageCacheLockFree.totalPagesHandedOver,1757676642843000000,1757676648119000000,0
StorageLockContext.competingThreads.90P,1757676642843000000,1757676648119000000,0
StorageLockContext.competingThreads.max,1757676642843000000,1757676648119000000,0
FilePageCache.uncachedFileAccess,1757676642843000000,1757676648119000000,109
MappedFileStorage.storages,1757676642843000000,1757676648119000000,0
FilePageCacheLockFree.totalPagesWriteMs,1757676642843000000,1757676648119000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1757676642843000000,1757676648119000000,4083
FileChannelInterruptsRetryer.totalRetriedAttempts,1757676642843000000,1757676648119000000,0
MappedFileStorage.totalPagesMapped,1757676642843000000,1757676648119000000,0
workspaceModel.to.snapshot.ms,1757676642843000000,1757676648119000000,0
workspaceModel.updates.count,1757676642843000000,1757676648119000000,0
workspaceModel.update.unloaded.entities.ms,1757676642843000000,1757676648119000000,0
workspaceModel.pre.handlers.ms,1757676642843000000,1757676648119000000,0
workspaceModel.replace.project.model.ms,1757676642843000000,1757676648119000000,0
workspaceModel.init.bridges.ms,1757676642843000000,1757676648119000000,0
workspaceModel.collect.changes.ms,1757676642843000000,1757676648119000000,0
workspaceModel.check.recursive.update.ms,1757676642843000000,1757676648119000000,0
workspaceModel.updates.precise.ms,1757676642843000000,1757676648119000000,0
workspaceModel.updates.ms,1757676642843000000,1757676648119000000,0
workspaceModel.initializing.ms,1757676642843000000,1757676648119000000,0
workspaceModel.loading.from.cache.ms,1757676642843000000,1757676648119000000,11
workspaceModel.loading.total.ms,1757676642843000000,1757676648119000000,16
